"Tr_year_binned","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","Diagnosed_noART.total","Diagnosed_noART.m","Diagnosed_noART.f","Onart.under6mo.firstinit.under200.total","Onart.under6mo.firstinit.under200.m","Onart.under6mo.firstinit.under200.f","Onart.under6mo.firstinit.over200.total","Onart.under6mo.firstinit.over200.m","Onart.under6mo.firstinit.over200.f","OnART.afterInterrupt.under6mo.under200.total","OnART.afterInterrupt.under6mo.under200.m","OnART.afterInterrupt.under6mo.under200.f","OnART.afterInterrupt.under6mo.over200.total","OnART.afterInterrupt.under6mo.over200.m","OnART.afterInterrupt.under6mo.over200.f","OnART.VL.Supp.total","OnART.VL.Supp.m","OnART.VL.Supp.f","OnART.VL.NoSupp.total","OnART.VL.NoSupp.m","OnART.VL.NoSupp.f","OnART.under6mo.VL.Supp.total","OnART.under6mo.VL.Supp.m","OnART.under6mo.VL.Supp.f","OnART.under6mo.VL.NoSupp.total","OnART.under6mo.VL.NoSupp.m","OnART.under6mo.VL.NoSupp.f","OnART.over6mo.VL.Supp.total","OnART.over6mo.VL.Supp.m","OnART.over6mo.VL.Supp.f","OnART.over6mo.VL.NoSupp.total","OnART.over6mo.VL.NoSupp.m","OnART.over6mo.VL.NoSupp.f","DropOut.total","DropOut.m","DropOut.f","DropOut.first.total","DropOut.first.m","DropOut.first.f","DropOut.subseq.under6mo.total","DropOut.subseq.under6mo.m","DropOut.subseq.under6mo.f","DropOut.subseq.over6mo.total","DropOut.subseq.over6mo.m","DropOut.subseq.over6mo.f"
2026,60,56417.19311209237,28313.21263945156,28103.980472640807,697.5498989182357,359.18056573386707,338.3693331843686,25.60132716713817,19.79022402396156,5.8111031431766085,3.4624347311216073,2.679926612482607,0.7825081186390005,3.0594989958742254,2.6903944193029496,0.36910457657127543,0,0,0,190.04787869888284,138.3378089253313,51.71006977355155,28.215506832021,16.90882257527105,11.306684256749948,577.8321282841969,422.70188091071225,155.1302473734846,50.246272024712766,36.75668529658367,13.489586728129094,203.61705376463584,145.30206384631288,58.31498991832296,17.705830762142245,12.634962073592424,5.070868688549822,374.21507451956097,277.3998170643994,96.81525745516164,32.54044126257052,24.121723222991246,8.418718039579273,233.53212640363336,156.02033607035523,77.51179033327811,47.45620503652152,36.146517684125406,11.30968735239611,35.0195393240109,23.777256274700193,11.242283049310707,151.05638204310094,96.09656211152964,54.959819931571296
2027,60,61548.58405122171,30776.747117654722,30771.83693356699,728.5264554030534,387.11973852780636,341.40671687524707,29.18323740412044,23.083769687041137,6.099467717079301,3.078050845948521,2.3205051901646554,0.7575456557838658,3.5123473093710706,2.734417301905116,0.7779300074659548,0.39437858774790757,0.39437858774790757,0,227.3217491929497,169.66373950945507,57.65800968349464,36.12859680500223,22.540830056576166,13.587766748426066,631.1665709791607,463.1055876776937,168.06098330146705,54.8840496503618,40.270051102408146,14.613998547953656,245.96850614346528,179.7066962192295,66.26180992423573,21.388565751605675,15.62666923645474,5.761896515150933,385.1980648356955,283.39889145846416,101.79917337723131,33.49548389875613,24.643381865953405,8.852102032802723,236.3445602323017,157.81921346716248,78.52534676513922,40.381139508239805,30.336703054985566,10.044436453254237,42.03579872404972,28.448642371498455,13.587156352551263,153.92762200001218,99.03386804067844,54.893753959333715
2028,60,67219.27473714453,33444.397664027005,33774.877073117525,824.5321381324857,425.67161738566045,398.86052074682516,27.2112614318697,19.047943886896636,8.163317544973065,3.4758948899377655,1.5196252076060899,1.9562696823316754,2.3202012718255274,2.3202012718255274,0,0,0,0,231.95622022223466,173.0282527503399,58.92796747189477,34.16760743476194,17.119667933680603,17.04793950108134,691.7515166764626,506.18242056717435,185.56909610928827,60.15230579795327,44.01586265801516,16.13644313993811,246.96850661451637,177.07067219937835,69.89783441513802,21.47552231430577,15.397449756467681,6.078072557838088,444.78301006194624,329.111748367796,115.67126169415023,38.6767834836475,28.618412901547476,10.05837058210002,265.33406529687625,166.75328859570368,98.58077670117254,36.206225536187375,26.863511469792243,9.342714066395132,43.689464387887845,29.640125210414357,14.049339177473486,185.438375372801,110.24965191549708,75.18872345730392
2029,60,73131.95880381601,36162.39600875302,36969.56279506299,898.2672206056266,470.2516635565238,428.01555704910277,30.732139027825085,24.14277878145411,6.589360246370979,1.5084365130377089,1.5084365130377089,0,3.0650908066202787,3.0650908066202787,0,0.38677087726059073,0.38677087726059073,0,248.2858610705024,179.521124129,68.7647369415024,40.439457310488315,20.6828255787162,19.756631731772114,761.2754171862013,550.7596238790843,210.51579330711684,66.1978623640175,47.89214120687689,18.305721157140596,268.8030056596819,187.3633464802693,81.43965917941256,23.374174405189727,16.292464911327766,7.081709493861962,492.4724115265193,363.396277398815,129.07613412770428,42.82368795882776,31.59967629554913,11.224011663278633,304.7253110018196,202.6727555549105,102.0525554469091,39.083775091877655,29.473768117272588,9.610006974605067,48.224894284226295,34.65628674400426,13.56860754022203,217.41664162571564,138.54270069363363,78.873940932082
2030,60,79288.6029524489,38968.97189660367,40319.63105584523,953.8833820098127,496.110496016049,457.77288599376374,29.040189272683598,22.52135591119258,6.518833361491018,1.5308627424598216,0.7678318390953783,0.7630309033644432,1.9298627589696087,1.9298627589696087,0,0.3839658308375052,0.3839658308375052,0,284.5924492140754,212.26719080459986,72.32525840947551,38.656938047208506,21.127767577955645,17.52917046925286,826.5718289525349,605.7487763790278,220.82305257350706,71.8758112132639,52.67380664165459,19.202004571609308,299.51815858300375,216.85208401457365,82.6660745684301,26.04505726808728,18.85670295778901,7.18835431029827,527.0536703695311,388.8966923644542,138.15697800507695,45.83075394517662,33.81710368386558,12.013650261311039,330.90365919076316,206.5746910120373,124.32896817872584,39.86453290478143,28.89177887468152,10.972754030099905,50.82649366458906,34.18951872671499,16.636974937874072,240.2126326213927,143.4933934106408,96.71923921075187
2031,60,86419.32655328083,42043.83930987813,44375.4872434027,1045.1319469442008,526.7213883094278,518.4105586347731,31.045923195598235,25.615700086365568,5.430223109232666,3.069549434830945,3.0859909793744373,-0.0164415445434924,2.3178881992275855,2.3178881992275855,0,0.7813898513420034,0.7813898513420034,0,314.8359926406937,232.96471062816843,81.87128201252527,48.135888846823036,24.688669595519755,23.44721925130328,878.6132655340385,648.418595091676,230.19467044236245,76.401153524699,56.38422566014574,20.016927864553256,336.7854667750394,239.89244561231718,96.89302116272228,29.285692763046907,20.860212661940622,8.425480101106285,541.827798758999,408.5261494793589,133.30164927964017,47.115460761652095,35.524012998205116,11.591447763446972,385.88561361452327,232.99710671186017,152.8885069026631,55.66047743677681,38.858858485912954,16.80161895086385,57.46446942716982,40.015538911568065,17.448930515601752,272.76066675057666,154.12270931437916,118.6379574361975
2032,60,93749.00855245799,45225.65774178932,48523.350810668664,1079.9333811463955,532.1707334413845,547.762647705011,29.86499044107685,23.66034743371547,6.204643007361381,2.7241965945456315,2.350704433336081,0.3734921612095501,3.926852200640296,3.926852200640296,0,0.3858277875105031,0.3858277875105031,0,343.90416007885,261.3777349170067,82.52642516184333,60.923295549079015,30.05238048182059,30.870915067258426,998.8792566514338,716.784639584206,282.0946170672278,86.85906579577686,62.32909909427878,24.52996670149807,376.40892476679346,272.08337175601986,104.32555301077362,32.731210849286384,23.659423630958248,9.07178721832814,622.4703318846404,444.7012678281862,177.76906405645417,54.127854946490466,38.66967546332054,15.458179483169927,395.68930326878586,234.9351707705714,160.75413249821443,42.89607168179885,29.650832745859866,13.245238935938985,67.84369426258112,43.60998474212,24.233709520461126,284.94953732440587,161.67435328259154,123.27518404181433
2033,60,101454.8445168382,48552.8587964917,52901.9857203465,1181.0992928934686,588.9844172783203,592.1148756151482,42.25320060567328,30.649840334129983,11.603360271543293,2.3152937403584817,2.3128599318003022,0.0024338085581794644,4.333770469150858,4.333770469150858,0,0.38881507554374894,0.38881507554374894,0,354.553190809497,257.16313117492,97.39005963457696,70.3250482841501,34.59274760746594,35.73230067668417,1049.6357332437133,742.108094565947,307.5276386777663,91.27267245597506,64.53113865790843,26.741533798066634,395.2327586672744,272.76018718091416,122.47257148636024,34.36806597106734,23.718277146166447,10.64978882490089,654.4029745764389,469.3479073850328,185.05506719140604,56.904606484907724,40.81286151174198,16.091744973165742,431.6404948301672,260.7455813590625,170.8949134711047,48.68953982030836,34.25163690525693,14.437902915051426,60.714099344480715,38.98063304203019,21.733466302450523,322.23685566537813,187.5133114117754,134.72354425360274
2034,60,109395.35649600867,51883.35157810512,57512.00491790355,1276.6540208259512,642.7858262416634,633.8681945842878,34.33676057403551,27.32046938298272,7.016291191052793,1.5185610552497681,1.5185610552497681,0,5.04792537756322,4.2959780953710185,0.7519472821922012,0.793911092041979,0.793911092041979,0,364.4306457669657,275.8166752800237,88.61397048694205,76.3062511016357,35.87868854933831,40.42756255229738,1097.0571663707751,782.3097707308665,314.7473956399087,95.39627533658914,68.02693658529273,27.369338751296404,410.8524346711501,291.442432775433,119.4100018957171,35.72629866705653,25.342820241342,10.38347842571453,686.2047316996251,490.86733795543347,195.33739374419156,59.66997666953261,42.684116343950734,16.985860325581875,448.8166440495558,275.5501903224294,173.26645372712642,45.28979798393335,31.21840792422241,14.071390059710934,55.26934925827564,40.51663505395036,14.752714204325276,348.2574968073468,203.81514734425662,144.4423494630902
2035,60,117107.90621850755,55001.53392467291,62106.37229383463,1325.6505528084551,631.4164085917536,694.2341442167017,39.212853248079476,31.412397889073013,7.800455359006459,1.9398936149316526,1.5494145353407232,0.3904790795909293,6.978629423649826,6.213240735741183,0.7653886879086429,0,0,0,393.2913979158794,286.40205852314426,106.88933939273508,69.63192565945853,25.581704480967296,44.05022117849123,1181.7319623820943,823.689576538861,358.04238584323315,102.75930107670384,71.6251805685966,31.134120508107227,432.3097967590687,292.74124344066456,139.56855331840416,37.592156239919014,25.45576029918822,12.136395940730797,749.4221656230254,530.9483330981965,218.47383252482896,65.16714483678481,46.16942026940839,18.99772456737643,510.509326931723,290.06841413424877,220.44091279747423,51.26559324499971,37.23930833799609,14.026284907003616,75.09439246307812,46.68678079523671,28.407611667841415,384.1493412236452,206.142325001016,178.00701622262918
2036,60,124725.51521662243,58006.997434080906,66718.51778254152,1394.046291083492,648.5580303133163,745.4882607701757,57.42375364718294,46.15931112958099,11.264442517601948,3.156857460390208,2.7908964656721738,0.3659609947180347,3.8664733946238212,3.4741758615949974,0.39229753302882414,0.37444168718621085,0.37444168718621085,0,444.294889467001,327.90320708158663,116.39168238541434,87.6685602932119,40.16847996831758,47.50008032489431,1283.2745206483116,909.7207308283902,373.5537898199215,111.5890887520271,79.10615050681653,32.48293824521056,493.3080156546611,342.16668023079063,151.1413354238705,42.896349187361835,29.753624367894833,13.142724819466999,789.9665049936506,567.5540505975996,222.412454396051,68.69273956466526,49.3525261389217,19.340213425743563,543.9702847821056,333.92397957577435,210.04630520633134,53.644485445636285,39.990175159788684,13.654310285847595,82.28057413174756,56.20282649092448,26.077747640823073,408.0452252047218,237.73097792506118,170.31424727966066
2037,60,132451.01368692575,60977.453371757576,71473.56031516819,1529.5927454432938,743.1580587288902,786.4346867144036,42.89562203164291,34.677270866597794,8.218351165045117,1.9141923467730015,1.1466975526543757,0.7674947941186259,5.406449674123932,5.406449674123932,0,0.39097671001886575,0.39097671001886575,0,439.2258681067792,325.20521610840433,114.02065199837486,96.40807087535116,43.22376356886715,53.184307306484015,1338.3104701151588,934.2315950616834,404.0788750534755,116.37482348827467,81.23753000536377,35.13729348291091,498.11685613697136,344.2882935765012,153.82856256047017,43.314509229301855,29.938112484913145,13.376396744388709,840.1936139781875,589.9433014851821,250.25031249300534,73.06031425897282,51.29941752045062,21.760896738522202,597.0971427480828,366.2762918890507,230.82085085903208,56.67099548009986,40.7028494593856,15.968146020714263,85.60021515789336,59.29307581422427,26.307139343669096,454.8259321100896,266.28036661544087,188.5455654946487
2038,60,139940.3085363372,63500.55926881495,76439.74926752226,1663.495237284042,790.407379289308,873.0878579947341,50.72514854589347,40.63777419637228,10.087374349521188,3.438109922498042,2.30635808968462,1.1317518328134215,5.515416873006714,5.129576371696872,0.38584050130984227,0,0,0,461.1500092160163,335.48133964346573,125.66866957255058,114.31374096115074,48.36439174449225,65.94934921665848,1441.0436668676937,986.5486588501307,454.49500801756307,125.30814494501683,85.78683990001136,39.521305045005484,534.5008336861599,357.8572831388825,176.6435505472774,46.4783333640139,31.11802462077239,15.360308743241513,906.5428331815339,628.6913757112482,277.85145747028565,78.82981158100293,54.66881527923897,24.160996301763966,605.0274104864743,355.80156151175333,249.225848974721,51.59747634975271,37.18226617369626,14.415210176056448,89.17802807138885,61.54176865024563,27.636259421143215,464.2519060653328,257.0775266878114,207.17437937752135
2039,60,147067.19243985965,65941.81468777449,81125.37775208516,1660.7808198405357,763.1286092537965,897.6522105867392,70.74877383579931,55.91118673953461,14.837587096264713,2.6832041625565792,3.0654714640229668,-0.3822673014663874,5.44476874738382,5.44476874738382,0,0.38716732705459633,0.38716732705459633,0,491.32093827137174,355.8745730626249,135.44636520874687,119.06713371631551,50.932542377433286,68.13459133888223,1533.5091363271047,1039.6135815945404,493.8955547325644,133.34862055018303,90.4011810082209,42.94743954196212,566.9224074171557,379.6279273933369,187.29448002381878,49.29760064497005,33.01112412115973,16.286476523810325,966.5867289099491,659.9856542012035,306.60107470874556,84.05101990521295,57.39005688706117,26.66096301815179,652.1673300052323,367.22853212582186,284.9387978794105,61.757140175871584,45.39177372982761,16.36536644604397,94.9629164928303,59.19322799648367,35.76968849634664,495.4472733365305,262.64353039951055,232.80374293701988
2040,60,154062.52148328046,68149.16161861915,85913.3598646613,1755.3677206895086,786.6000604488468,968.7676602406618,66.76762267781376,50.864207385041404,15.903415292772355,3.482632461312289,2.7085324344662065,0.7741000268460826,4.6744678753514535,4.6744678753514535,0,0,0,0,537.2287037826984,401.1384216625562,136.09028212014226,129.3898963812554,49.81973053626396,79.57016584499144,1625.635485654598,1111.5819883770648,514.0534972775331,141.3596074482259,96.65930333713605,44.70030411108983,617.5896225961609,419.1820104682379,198.40761212792302,53.703445443144425,36.45060960593373,17.252835837210696,1008.0458630584369,692.3999779088268,315.6458851496101,87.65616200508147,60.20869373120233,27.447468273879135,699.8148052135562,394.5018377118164,305.3129675017397,63.55541572149121,49.21085442390209,14.344561297589115,109.65816769012821,71.12498465052639,38.533183039601816,526.6012218019367,274.16599863738793,252.4352231645488
2041,60,160249.92359523827,69945.13772423854,90304.78587099974,1835.0738927396335,836.8775454738195,998.196347265814,74.42507463381818,59.26971864437686,15.155355989441322,2.7173731983003155,2.7173731983003155,0,6.587994602208256,6.184952952752108,0.40304164945614757,1.575034100436653,1.575034100436653,0,491.41496943340326,353.50890826581775,137.90606116758548,147.51722623804213,50.69968244813218,96.81754378990993,1641.2572000266964,1085.8431842451619,555.4140157815348,142.7180173936258,94.42114645610101,48.29687093752476,595.3276064241632,379.01109154576767,216.31651487839545,51.76761794992723,32.9574862213711,18.810131728556126,1045.9295936025335,706.8320926993941,339.09750090313923,90.95039944369854,61.46366023472992,29.48673920896863,731.3182216985542,396.24886367219204,335.0693580263622,64.84971895807432,43.76570889655,21.084010061524314,107.18248113117825,67.38691853007629,39.79556260110196,559.2860216093017,285.09623624556576,274.1897853637359
2042,60,165080.31136940126,71168.19202702874,93912.11934237253,1889.0984203191572,858.389414513877,1030.7090058052802,85.32410740205493,64.66477921758559,20.65932818446935,4.716816481955503,3.1438138159663063,1.5730026659891962,6.247635302938559,5.4586168058168365,0.7890184971217228,1.1899933970665444,1.1899933970665444,0,541.5294559816796,395.5093780719796,146.02007790969992,146.42823107241833,53.02223546603886,93.40599560637946,1719.9389074374335,1163.117280585408,556.8216268520254,149.55990499455942,101.1406330943833,48.41927190017611,639.7636904937748,418.76580584162974,220.99788465214505,55.63162526032824,36.41441789927215,19.21720736105609,1080.1752169436586,744.3514747437783,335.82374219988026,93.92827973423118,64.72621519511117,29.202064539120023,766.582667734556,409.10215526186164,357.4805124726944,62.65467618867336,42.81965254070564,19.835023647967724,108.65978133453883,65.36819154810475,43.29158978643409,595.2682102113439,300.91431117305126,294.3538990382926
2043,60,169361.53900814976,72159.63634296789,97201.90266518187,1913.6039205465102,814.6948936831034,1098.909026863407,91.47068370183987,72.3082686200851,19.162415081754776,2.3576872209101083,2.3576872209101083,0,7.374297190545242,6.230933987869348,1.1433632026758946,1.1616918405891423,1.1616918405891423,0,569.5106976404015,423.2394282968946,146.27126934350696,142.02892873763767,54.56772188786144,87.46120684977623,1773.4749653423407,1193.3942969284424,580.0806684138983,154.21521437759483,103.77341712421239,50.441797253382454,662.4695661764398,446.38379393215735,216.08577224428237,57.60604923273389,38.81598208105716,18.790067151676727,1111.005399165901,747.0105029962851,363.99489616961586,96.60916514486095,64.95743504315523,31.651730101705724,799.6608892464113,435.00083181,364.66005743641125,66.0998599433758,52.52266696910988,13.577192974265925,122.79761767521107,74.0539056469911,48.74371202821997,610.7634116278244,308.42425919389905,302.3391524339254
2044,60,172903.33615624212,72605.3770688736,100297.95908736851,1983.4520836189067,844.119262261156,1139.3328213577508,91.38759794610814,72.04531897141649,19.34227897469166,3.8668363842143583,3.8668363842143583,0,6.631150265601916,5.436374242301607,1.1947760233003095,0.397878487206497,0.397878487206497,0,582.8920334689049,420.47953893642614,162.4124945324787,163.29213742469693,62.383979984057724,100.90815744063921,1850.6778056273495,1228.7652108946195,621.91259473273,160.9285048371608,106.84914877344517,54.07935606371565,692.9561436746974,449.60194991799267,243.35419375670475,60.257055971712816,39.09582173199936,21.161234239713455,1157.721661952652,779.1632609766267,378.5584009760252,100.67144886544799,67.7533270414458,32.91812182400219,831.2989104877743,453.262196493154,378.03671399462024,67.8220477224805,53.03445388421615,14.787593838264362,127.6211033047086,76.74329178431985,50.87781152038874,635.8557594605852,323.484450824618,312.3713086359671
2045,60,176173.05671190566,73056.33238813009,103116.72432377558,1989.3328243275369,847.632317136984,1141.700507190553,103.7110463239746,80.72922286879601,22.981823455178592,4.218445210593201,3.472249664991264,0.7461955456019367,5.469335973122112,4.693013522158082,0.7763224509640294,0,0,0,594.4881023633957,428.35772351224006,166.13037885115557,162.2046578235384,53.7364086753433,108.46824914819511,1878.57589149985,1225.834682912538,652.7412085873119,163.35442534781302,106.59432025326417,56.760105094548855,701.1891284672517,447.84417405296216,253.34495441428956,60.972967692804495,38.942971656779314,22.029996036025178,1177.3867630325983,777.9905088595759,399.3962541730223,102.38145765500855,67.65134859648485,34.73010905852368,855.9744065290816,443.76606117026404,412.2083453588176,68.82458618659408,51.28125881677045,17.54332736982362,133.67869714222806,84.560325623727607,49.11837151850046,653.4711232002595,307.92447672976596,345.5466464704935
2000,65,1356.5291456116347,891.7988092847147,464.73033632692005,237.70926776715336,162.04957549548163,75.65969227167172,39.058252818827484,29.31831164953797,9.739941169289514,1.1961414023378127,0.7920449552577412,0.40409644708007153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,65,1576.212848385366,1037.188590433389,539.0242579519769,255.90542910970882,176.36232656293637,79.54310254677243,43.33114473553524,27.323608285806458,16.007536449728782,0.38677087726059073,0,0.38677087726059073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,65,1830.3448272468886,1191.7840979158254,638.560729331063,305.94928248012593,207.81785790191628,98.13142457820966,53.54126033168026,40.1342980853494,13.406962246330867,1.9492737974602736,1.9492737974602736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,65,2097.4249142008343,1354.7077120001902,742.7172022006441,347.7510934941617,231.05193562449588,116.69915786966581,59.46598961384947,44.9584901938009,14.507499420048571,3.5084790899666607,1.9365422140009476,1.571936875965713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,65,2350.801481552648,1490.365322633979,860.4361589186691,423.8212621618588,265.1387697415443,158.68249242031447,60.617820963866414,40.59765642004926,20.02016454381715,6.275878677372344,5.885115082269195,0.3907635951031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,65,2519.8338847347272,1582.2152408387026,937.6186438960248,463.0776565166957,287.2781898678915,175.79946664880416,59.11230554266605,45.00577954066437,14.10652600200168,13.204579360946985,9.30783686667308,3.8967424942739046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,65,2885.838023072705,1789.4012542743221,1096.436768798383,530.4145442348406,335.56023599202734,194.8543082428133,48.23397504651945,36.51690085444793,11.717074192071516,17.211047883171023,15.645231477347863,1.5658164058231605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,65,3253.2838863972843,1978.7887625806356,1274.4951238166486,527.5665064413104,327.2787367395243,200.28776970178617,53.884639672201764,40.35169678065594,13.532942891545822,26.182633192999347,17.94651906405699,8.236114128942356,1.1997246019499745,1.1997246019499745,0,0,0,0,0,0,0,0,0,0,1.1037466337939768,1.1037466337939768,0,0.09597796815599796,0.09597796815599796,0,1.1037466337939768,1.1037466337939768,0,0.09597796815599796,0.09597796815599796,0,0,0,0,0,0,0,0.778458360058768,0,0.778458360058768,0.778458360058768,0,0.778458360058768,0,0,0,0,0,0
2008,65,3526.315664402513,2137.480307874036,1388.8353565284772,568.7862549895844,352.08729551709547,216.69895947248898,46.12293931468682,33.62115918953828,12.501780125148532,25.39040787766215,18.36914184122205,7.021266036440102,1.953210972550953,1.953210972550953,0,0.383972126425788,0.383972126425788,0,0,0,0,0,0,0,2.891823997618984,2.891823997618984,0,0.2514629563146943,0.2514629563146943,0,2.1502084510586017,2.1502084510586017,0,0.18697464791813928,0.18697464791813928,0,0.7416155465603823,0.7416155465603823,0,0.06448830839655498,0.06448830839655498,0,1.97075609996664,1.97075609996664,0,1.97075609996664,1.97075609996664,0,0,0,0,0,0,0
2009,65,3879.1013451076365,2334.0235655229367,1545.0777795846996,526.7097204754432,323.1472792812196,203.56244119422357,33.305879776477376,22.9137656374185,10.392114139058878,25.445073149273632,17.94212105238344,7.502952096890194,2.7343637761312123,2.356331684699689,0.3780320914315232,0,0,0,2.3322374632364076,1.9417323383948217,0.3905051248415857,0,0,0,6.09427242368912,5.048875613957835,1.045396809731286,0.5299367324947062,0.43903266208328995,0.09090407041141617,4.66127314021821,3.95421890124695,0.7070542389712603,0.4053280991494096,0.3438451218475609,0.061482977301848714,1.4329992834709104,1.0946567127108846,0.3383425707600258,0.12460863334529655,0.09518754023572909,0.029421093109567455,2.719000311615153,1.9347169521460483,0.784283359469105,2.719000311615153,1.9347169521460483,0.784283359469105,0,0,0,0,0,0
2010,65,4236.815820395821,2505.7893447680244,1731.0264756277963,491.0580024631123,304.20586631426266,186.85213614884964,29.84492345171294,22.829746949520466,7.015176502192475,25.33413202710955,16.753870683204823,8.580261343904725,1.1634563196396681,0.7787651403507349,0.3846911792889332,0.3990876794346708,0.3990876794346708,0,3.0930973362381895,3.0930973362381895,0,0,0,0,7.55364160607203,5.37369832117563,2.179943284896399,0.6568384005280026,0.4672781148848374,0.18956028564316516,4.283190028487526,3.9292741435417073,0.35391588494581855,0.37245130682500227,0.3416760124818876,0.030775294343114656,3.2704515775845038,1.444424177633923,1.8260273999505807,0.2843870937030003,0.1256021024029498,0.1587849913000505,3.504167383738188,2.3357638214232757,1.1684035623149125,3.504167383738188,2.3357638214232757,1.1684035623149125,0,0,0,0,0,0
2011,65,4809.570678379039,2794.6721982574154,2014.8984801216236,445.0359986832285,282.0037978260432,163.03220085718533,33.72430445788469,26.760848648251574,6.963455809633114,19.943217756263373,16.455515591936,3.4877021643273745,2.332731962411694,1.1847947443315503,1.1479372180801433,0,0,0,3.100001783442113,2.3272839121606306,0.7727178712814824,1.5260278569422767,1.5260278569422767,0,15.038756448059138,11.13272801903972,3.9060284290194187,1.3077179520051425,0.9680633060034538,0.3396546460016886,6.402060674572397,4.635057992359701,1.7670026822126956,0.5567009282236867,0.40304852107475664,0.15365240714893005,8.636695773486741,6.497670026680018,2.1390257468067233,0.7510170237814557,0.5650147849286972,0.18600223885275854,6.1848448458434495,3.8678796873525214,2.316965158490928,5.042584190470565,3.490452798203377,1.552131392267188,0.7557663849836668,0.3774268891491442,0.37833949583452253,0.3864942703892174,0,0.3864942703892174
2012,65,5400.822499069441,3071.2497122784166,2329.572786791024,391.03098671521116,242.5798527242936,148.45113399091758,26.00781853309065,16.676057974391,9.331760558699651,12.072888118276268,10.490242233222066,1.5826458850542022,4.293366178287938,2.345988234264036,1.9473779440239025,0,0,0,3.4873505863682355,3.1077477442771912,0.37960284209104417,0.39292942874081366,0,0.39292942874081366,15.702773361506503,11.77438269997116,3.928390661535344,1.3654585531744785,1.0238593652148833,0.34159918795959515,7.519754497925229,5.017437100257929,2.5023173976672997,0.653891695471759,0.43629887828329816,0.21759281718846082,8.183018863581275,6.756945599713229,1.4260732638680444,0.7115668577027194,0.5875604869315851,0.12400637077113431,5.817331188943669,4.637917340520871,1.1794138484227983,4.676150252388295,3.886524385478932,0.7896258669093633,0.3659609947180347,0.3659609947180347,0,0.7752199418373393,0.3854319603239044,0.38978798151343497
2013,65,6190.099309350505,3460.7399438289567,2729.359365521548,323.17411416121746,202.2409349744065,120.93317918681095,25.600563488726706,17.81577426050476,7.784789228221944,10.494858009898715,8.544175015593325,1.9506829943053892,1.1591891930698843,1.1591891930698843,0,0,0,0,5.880855109439801,4.303150695438338,1.5777044140014629,0,0,0,19.343716958871926,15.40518282854835,3.938534130323578,1.6820623442497329,1.3395811155259434,0.3424812287237894,6.476840758308911,5.025352697427564,1.4514880608813459,0.5632035442007748,0.43698719108065776,0.12621635312011703,12.866876200563018,10.379830131120785,2.487046069442232,1.118858800048958,0.9025939244452856,0.21626487560367233,8.865984503723501,6.554533463368951,2.311451040354549,6.559699526458464,5.403778586124674,1.1559209403337898,0,0,0,2.306284977265037,1.150754877244278,1.1555301000207592
2014,65,7024.890282377023,3916.5323691541407,3108.3579132228824,274.5512490924399,169.36739923976265,105.1838498526772,15.922284634076643,10.426989800041255,5.495294834035388,6.6468619646807,5.456925405687886,1.1899365589928135,1.5554765942072548,1.1631790611784307,0.39229753302882414,0.3880376687360537,0.3880376687360537,0,8.57462484525784,6.273398281188852,2.301226564068988,0.7893058640755133,0.3903836100553444,0.39892225402016895,32.57633639983138,26.48335501253162,6.092981387299763,2.8327249043331637,2.302900435872315,0.5298244684608489,10.40284937449453,7.5577987314659865,2.845050643028543,0.904595597782133,0.6571998896926945,0.24739570808943853,22.173487025336854,18.925556281065635,3.2479307442712195,1.9281293065510308,1.6457005461796204,0.28242876037141035,13.332204199304723,9.823961162721742,3.50824303658298,8.240490227269758,6.682888598168111,1.557601629101648,1.9369262610563134,0.7843949016653291,1.1525313593909843,3.1547877109786513,2.3566776628883033,0.7981100480903477
