"Death_year","Age_bin","mean.plhiv.total","mean.plhiv.males","mean.plhiv.females","mean.hivdeaths.total","mean.hivdeaths.males","mean.hivdeaths.females","Undiagnosed.total","Undiagnosed.m","Undiagnosed.f","DiagnosedNoARTInit.total","DiagnosedNoARTInit.m","DiagnosedNoARTInit.f","OnART.Under6.firstinit.under200.total","OnART.Under6.firstinit.under200.m","OnART.Under6.firstinit.under200.f","OnART.Under6.firstinit.over200.total","OnART.Under6.firstinit.over200.m","OnART.Under6.firstinit.over200.f","OnART.reinit6mo.under200.total","OnART.reinit6mo.under200.m","OnART.reinit6mo.under200.f","OnART.reinit6mo.over200.total","OnART.reinit6mo.over200.m","OnART.reinit6mo.over200.f","OnART.VL.no.total","OnART.VL.no.m","OnART.VL.no.f","OnART.VL.supp.total","OnART.VL.supp.m","OnART.VL.supp.f","OnART.6mo.VL.no.total","OnART.6mo.VL.no.m","OnART.6mo.VL.no.f","OnART.6mo.VL.supp.total","OnART.6mo.VL.supp.m","OnART.6mo.VL.supp.f","OnART.over6mo.VL.no.total","OnART.over6mo.VL.no.m","OnART.over6mo.VL.no.f","OnART.over6mo.VL.supp.total","OnART.over6mo.VL.supp.m","OnART.over6mo.VL.supp.f","ART.interrupt.any.total","ART.interrupt.any.m","ART.interrupt.any.f","ART.interrupt.1st.total","ART.interrupt.1st.m","ART.interrupt.1st.f","ART.interrupt.second.under6mototal","ART.interrupt.second.under6mom","ART.interrupt.second.under6mof","ART.interrupt.second.over6mototal","ART.interrupt.second.over6mom","ART.interrupt.second.over6mof","OnART.all.under200total","OnART.all.under200m","OnART.all.under200f","OnART.all.over200total","OnART.all.over200m","OnART.all.over200f","OnART.under6mo.under200total","OnART.under6mo.under200m","OnART.under6mo.under200f","OnART.under6mo.over200total","OnART.under6mo.over200m","OnART.under6mo.over200f","OnART.over6mo.under200total","OnART.over6mo.under200m","OnART.over6mo.under200f","OnART.over6mo.over200total","OnART.over6mo.over200m","OnART.over6mo.over200f","psf","sim.id"
2026,75,5335.797677497864,2650.5702861548752,2685.227391342989,82.24055878121972,55.122246020499816,27.118312760719895,0,0,0,3.847838845894744,0,3.847838845894744,0,0,0,0,0,0,7.709275065979969,3.8866020513160953,3.8226730146638737,7.880152224761759,3.847838845894744,4.032313378867015,23.393201618050213,19.57052860338634,3.8226730146638737,0,0,0,3.847838845894744,3.847838845894744,0,0,0,0,0,0,0,19.54536277215547,15.722689757491597,3.8226730146638737,54.999518317274756,35.55171741711347,19.44780090016128,15.725677891433175,11.900673889756284,3.825004001676893,0,0,0,39.27384042584158,23.651043527357192,15.622796898484387,19.54536277215547,15.722689757491597,3.8226730146638737,19.54536277215547,15.722689757491597,3.8226730146638737,0,0,0,0,0,0,19.54536277215547,15.722689757491597,3.8226730146638737,3.847838845894744,3.847838845894744,0,97.75083197331611,13
2027,75,6313.942425633545,3053.7521093098926,3260.190316323652,75.01836937783547,39.2220778585866,35.79629151924887,0,0,0,3.8866020513160953,3.8866020513160953,0,4.004525561591208,4.004525561591208,0,3.7654490883169505,3.7654490883169505,0,11.540481653754933,7.652051139633046,3.8884305141218864,16.03724640650949,3.968401681014031,12.068844725495458,27.16845100439222,19.390427470555235,7.778023533836984,0,0,0,11.419328690755787,7.530898176633901,3.8884305141218864,0,0,0,0,0,0,15.749122313636432,11.859529293921334,3.889593019715097,43.963316322127156,15.945048336715267,28.018267985411885,11.850484182447612,4.083690579988143,7.76679360245947,0,0,0,32.11283213967954,11.861357756727125,20.251474382952416,23.40300191607527,15.624978382238286,7.778023533836984,23.40300191607527,15.624978382238286,7.778023533836984,0,0,0,3.7654490883169505,3.7654490883169505,0,23.40300191607527,15.624978382238286,7.778023533836984,0,0,0,97.75083197331611,13
2028,75,7271.180594246139,3615.7378853282758,3655.4427089178635,105.11060580382548,69.72440527048586,35.38620053333962,0,0,0,0,0,0,19.27868833888698,15.28163564981565,3.997052689071327,7.944982828320796,7.944982828320796,0,19.626479689121798,7.693649440828562,11.932830248293236,19.45708842712117,15.567495407406074,3.889593019715097,58.402455577172574,38.582979620092914,19.81947595707966,0,0,0,34.77075463334976,26.921614965044668,7.849139668305093,0,0,0,0,0,0,23.631700943822814,11.661364655048247,11.970336288774567,46.708150226652904,31.141425650392947,15.56672457625996,19.3683339214958,7.6393170446868535,11.729016876808945,0,0,0,27.339816305157107,23.502108605706095,3.8377076994510144,50.73974387604467,30.92026791896501,19.81947595707966,50.73974387604467,30.92026791896501,19.81947595707966,15.453684337210085,15.453684337210085,0,0,0,0,35.286059538834586,15.466583581754923,19.81947595707966,7.662711701127908,7.662711701127908,0,97.75083197331611,13
2029,75,8328.796593603405,4203.770452327273,4125.026141276131,109.71796933089684,62.93428576872563,46.78368356217121,0,0,0,0,0,0,0,0,0,0,0,0,19.74657818688859,19.74657818688859,0,19.632371392618325,8.094105184946779,11.538266207671546,39.376964353168795,35.4903623018527,3.8866020513160953,0,0,0,12.091157874018107,12.091157874018107,0,0,0,0,0,0,0,27.28580647915069,23.399204427834594,3.8866020513160953,70.34100497772805,27.443923466872928,42.897081510855116,0,0,0,0,0,0,70.34100497772805,27.443923466872928,42.897081510855116,39.376964353168795,35.4903623018527,3.8866020513160953,39.376964353168795,35.4903623018527,3.8866020513160953,0,0,0,0,0,0,39.376964353168795,35.4903623018527,3.8866020513160953,0,0,0,97.75083197331611,13
2030,75,9396.249196790888,4746.5776443141485,4649.671552476739,104.78438639931868,54.02301573615645,50.761370663162225,0,0,0,0,0,0,0,0,0,3.805218926706675,0,3.805218926706675,19.152888957280577,15.327884955603684,3.825004001676893,19.44407225164621,7.710504273696261,11.733567977949953,30.579631807112253,22.82648274115611,7.753149065956144,0,0,0,11.662527160641458,7.71459702139199,3.947930139249469,0,0,0,0,0,0,18.917104646470793,15.111885719764118,3.805218926706675,74.20475459220641,31.19653299500034,43.00822159720608,4.098939077468816,0,4.098939077468816,0,0,0,70.1058155147376,31.19653299500034,38.90928251973726,26.631701667862785,22.82648274115611,3.805218926706675,26.631701667862785,22.82648274115611,3.805218926706675,0,0,0,0,0,0,26.631701667862785,22.82648274115611,3.805218926706675,3.947930139249469,0,3.947930139249469,97.75083197331611,13
2031,75,10945.67575665367,5509.702911390527,5435.972845263143,117.29709293590506,58.380268802382254,58.916824133522795,0,0,0,0,0,0,3.947930139249469,0,3.947930139249469,3.947930139249469,3.947930139249469,0,4.01519068656307,4.01519068656307,0,42.6741769707838,31.006168015734197,11.6680089550496,27.561289591727075,19.618193344999643,7.943096246727433,0,0,0,7.963120825812538,4.01519068656307,3.947930139249469,0,0,0,0,0,0,19.598168765914536,15.603002658436573,3.995166107477964,89.73580334417798,38.762075457382615,50.973727886795366,15.821423535742168,8.046869216718285,7.774554319023883,0,0,0,73.91437980843581,30.715206240664326,43.19917356777148,27.561289591727075,19.618193344999643,7.943096246727433,27.561289591727075,19.618193344999643,7.943096246727433,3.947930139249469,0,3.947930139249469,0,0,0,23.613359452477606,19.618193344999643,3.995166107477964,0,0,0,97.75083197331611,13
2032,75,12383.537032773627,6310.637970375624,6072.899062398003,113.42727087108847,62.80537599726464,50.62189487382382,0,0,0,3.7654490883169505,0,3.7654490883169505,0,0,0,0,0,0,11.828531735525653,7.940101221403767,3.8884305141218864,27.13028837509453,15.396050819042019,11.73423755605251,23.264901090776952,19.376470576655066,3.8884305141218864,0,0,0,7.856832195135917,3.968401681014031,3.8884305141218864,0,0,0,0,0,0,15.408068895641035,15.408068895641035,0,86.39692069199455,43.428905420609574,42.968015271384985,8.116003958855158,4.032313378867015,4.083690579988143,0,0,0,78.2809167331394,39.39659204174256,38.88432469139684,23.264901090776952,19.376470576655066,3.8884305141218864,23.264901090776952,19.376470576655066,3.8884305141218864,0,0,0,0,0,0,23.264901090776952,19.376470576655066,3.8884305141218864,0,0,0,97.75083197331611,13
2033,75,13560.238487384137,6760.656296170739,6799.582191213398,121.72287871124622,58.775470765275614,62.94740794597061,0,0,0,0,0,0,0,0,0,7.64716902438777,3.76095395634927,3.8862150680384997,19.80362543093603,3.968401681014031,15.835223749922,15.742724248023372,3.8226730146638737,11.920051233359498,31.391087355974804,3.76095395634927,27.630133399625535,0,0,0,19.59617770627127,3.76095395634927,15.835223749922,0,0,0,0,0,0,11.794909649703534,0,11.794909649703534,90.33179135527142,55.014516808926345,35.317274546345075,12.027434062197466,8.012243375634396,4.01519068656307,0,0,0,78.30435729307396,47.00227343329195,31.30208385978201,31.391087355974804,3.76095395634927,27.630133399625535,31.391087355974804,3.76095395634927,27.630133399625535,3.76095395634927,3.76095395634927,0,0,0,0,27.630133399625535,0,27.630133399625535,0,0,0,97.75083197331611,13
2034,75,14719.087664558827,7117.413248075455,7601.674416483372,160.93844333199874,90.1176494605062,70.82079387149254,0,0,0,3.8866020513160953,3.8866020513160953,0,4.083690579988143,4.083690579988143,0,3.8546791104966007,3.8546791104966007,0,11.960620477563323,7.992218796549292,3.968401681014031,34.95052723690276,23.308192105037026,11.642335131865734,51.24769354058373,35.29675616050103,15.950937380082697,0,0,0,27.73312660585799,23.76472492484396,3.968401681014031,0,0,0,0,0,0,23.514566934725742,11.532031235657076,11.982535699068666,105.80414774009891,50.93429124868907,54.869856491409834,11.91429132125705,3.9495503173469904,7.96474100391006,0,0,0,93.88985641884186,46.98474093134208,46.90511548749978,43.36409691898388,27.413159538901184,15.950937380082697,43.36409691898388,27.413159538901184,15.950937380082697,4.083690579988143,4.083690579988143,0,0,0,0,39.28040633899574,23.32946895891304,15.950937380082697,7.8835966215998505,7.8835966215998505,0,97.75083197331611,13
2035,75,15087.266579875706,7194.953004513239,7892.313575362467,211.05712511296167,101.78763778148411,109.26948733147755,0,0,0,0,0,0,3.7376438292031535,0,3.7376438292031535,0,0,0,23.73356323125175,15.913393122096892,7.820170109154857,59.038172266247145,31.20744512391026,27.830727142336883,59.06534900988509,31.489931212854245,27.57541779703084,0,0,0,19.49818615170644,15.675513137042566,3.8226730146638737,0,0,0,0,0,0,39.56716285817865,15.814418075811679,23.752744782366968,151.99177610307657,70.29770656862986,81.69406953444671,15.811990487366435,3.9716995403897357,11.8402909469767,0,0,0,136.17978561571013,66.32600702824013,69.85377858747002,51.354245481099326,27.60150069873236,23.752744782366968,51.354245481099326,27.60150069873236,23.752744782366968,0,0,0,0,0,0,51.354245481099326,27.60150069873236,23.752744782366968,7.71110352878576,3.8884305141218864,3.8226730146638737,97.75083197331611,13
2036,75,17124.737331171105,8093.064203845134,9031.673127325972,180.06037536823564,85.92814539750833,94.1322299707273,0,0,0,0,0,0,0,0,0,3.8866020513160953,3.8866020513160953,0,15.613011807594557,7.840194688239962,7.772817119354595,7.8026092497460695,3.8546791104966007,3.947930139249469,31.385967538285705,15.695198420570089,15.690769117715616,0,0,0,3.8866020513160953,3.8866020513160953,0,0,0,0,0,0,0,27.49936548696961,11.808596369253994,15.690769117715616,148.67440782994993,70.23294697693825,78.44146085301168,15.476925626950704,11.622246516454103,3.8546791104966007,3.8377076994510144,0,3.8377076994510144,129.3597745035482,58.610700460484146,70.74907404306407,27.49936548696961,11.808596369253994,15.690769117715616,27.49936548696961,11.808596369253994,15.690769117715616,0,0,0,3.8866020513160953,3.8866020513160953,0,27.49936548696961,11.808596369253994,15.690769117715616,0,0,0,97.75083197331611,13
2037,75,19287.986812975352,8940.442060814152,10347.544752161199,200.265048374101,82.46900382368705,117.79604455041397,0,0,0,3.76095395634927,0,3.76095395634927,0,0,0,3.968401681014031,0,3.968401681014031,15.679256503157324,11.707556962767589,3.9716995403897357,27.816866266878087,8.031620719237612,19.785245547640475,39.04297495621455,19.571945128553352,19.471029827661194,0,0,0,15.502628146647165,3.76095395634927,11.741674190297894,0,0,0,0,0,0,23.540346809567385,15.810991172204083,7.729355637363301,157.4611194615372,62.897058695133694,94.5640607664035,35.37258071859534,15.703067136718644,19.66951358187669,0,0,0,122.08853874294186,47.19399155841505,74.89454718452681,31.27300030630639,19.571945128553352,11.701055177753037,31.27300030630639,19.571945128553352,11.701055177753037,0,0,0,0,0,0,31.27300030630639,19.571945128553352,11.701055177753037,7.769974649908159,0,7.769974649908159,97.75083197331611,13
2038,75,21551.807311305787,10014.835705548105,11536.971605757684,259.0301598670686,133.69980259921496,125.33035726785366,0,0,0,4.098939077468816,4.098939077468816,0,3.968401681014031,3.968401681014031,0,7.734053913933243,3.847838845894744,3.8862150680384997,31.328750524291802,7.849139668305093,23.47961085598671,43.08804942284482,19.46043962522789,23.627609797616927,54.92839493502654,19.614930512560857,35.31346442246568,0,0,0,19.85831818837685,8.033240897335133,11.825077291041715,0,0,0,0,0,0,35.07007674664969,11.581689615225725,23.488387131423963,200.00282585457327,109.98593300918529,90.01689284538799,15.785060494988992,7.883654740387422,7.901405754601569,3.825004001676893,0,3.825004001676893,180.3927613579074,102.10227826879787,78.29048308910951,54.92839493502654,19.614930512560857,35.31346442246568,54.92839493502654,19.614930512560857,35.31346442246568,0,0,0,0,0,0,54.92839493502654,19.614930512560857,35.31346442246568,0,0,0,97.75083197331611,13
2039,75,24344.456628121847,11296.415472514456,13048.04115560739,321.31102760895436,125.56075223804558,195.75027537090875,0,0,0,3.847838845894744,0,3.847838845894744,0,0,0,4.083690579988143,4.083690579988143,0,23.58491267836432,15.933248522008867,7.651664156355451,82.14088699621746,31.18485166231397,50.956035333903486,70.61263472135224,43.421150989430956,27.191483731921277,0,0,0,23.813854175209716,19.818688067731753,3.995166107477964,0,0,0,0,0,0,46.798780546142524,23.602462921699207,23.196317624443314,246.85055404170737,82.13960124861462,164.71095279309273,27.60694645094655,8.182629657456959,19.42431679348959,0,0,0,219.2436075907608,73.95697159115767,145.28663599960313,58.84243604843629,35.64611842399298,23.196317624443314,58.84243604843629,35.64611842399298,23.196317624443314,0,0,0,0,0,0,58.84243604843629,35.64611842399298,23.196317624443314,11.770198672915946,7.775032565437981,3.995166107477964,97.75083197331611,13
2040,75,28202.47417453043,13119.064350301565,15083.409824228866,270.2967028586849,133.07932649685233,137.2173763618326,0,0,0,4.098939077468816,4.098939077468816,0,3.9495503173469904,3.9495503173469904,0,0,0,0,11.759294805644874,3.9495503173469904,7.809744488297883,58.8578316185359,31.35175890908684,27.506072709449054,47.20769424798718,31.425022517084052,15.782671730903123,0,0,0,19.607675732580017,7.8295295632681015,11.778146169311915,0,0,0,0,0,0,27.60001851540716,23.595492953815953,4.004525561591208,218.99006953322893,97.55536490229946,121.43470463092949,42.95223327059007,27.13754956181466,15.814683708775416,3.889593019715097,0,3.889593019715097,172.14824324292377,70.4178153404848,101.73042790243898,39.378164684719074,23.595492953815953,15.782671730903123,39.378164684719074,23.595492953815953,15.782671730903123,0,0,0,0,0,0,39.378164684719074,23.595492953815953,15.782671730903123,7.8295295632681015,7.8295295632681015,0,97.75083197331611,13
2041,75,31136.027965642465,14473.335187595121,16662.692778047345,329.52828275755525,165.18105535873502,164.34722739882022,0,0,0,3.847838845894744,3.847838845894744,0,0,0,0,0,0,0,35.11974282237578,19.755816618744987,15.363926203630786,59.55678800911283,27.79779253623404,31.758995472878787,75.09122662435341,35.74836163518565,39.342864989167765,0,0,0,43.715569082748715,12.087703499244894,31.62786558350382,0,0,0,0,0,0,31.3756575416047,23.660658135940757,7.714999405663941,250.5892172873071,125.58485487765462,125.00436240965246,23.598118715785162,11.722797974710469,11.875320741074692,3.8866020513160953,0,3.8866020513160953,223.10449652020583,113.86205690294415,109.24243961726168,55.061838156163425,35.74836163518565,19.313476520977776,55.061838156163425,35.74836163518565,19.313476520977776,0,0,0,0,0,0,55.061838156163425,35.74836163518565,19.313476520977776,20.029388468189985,0,20.029388468189985,97.75083197331611,13
2042,75,34103.36038261233,15825.674843814715,18277.68553879761,398.1517505663846,175.93372714316223,222.21802342322238,0,0,0,0,0,0,3.8226730146638737,0,3.8226730146638737,0,0,0,39.05935310102111,19.707269165579856,19.352083935441254,82.32379218798727,50.97474249032395,31.34904969766332,113.43064935191981,78.23900132598484,35.19164802593497,0,0,0,54.775998101288046,39.02834217839246,15.747655922895593,0,0,0,0,0,0,58.65465125063176,39.21065914759239,19.44399210303937,284.7211012144648,97.69472581717739,187.0263753972874,31.193160307543266,3.805218926706675,27.38794138083659,3.8546791104966007,0,3.8546791104966007,249.67326179642492,93.88950689047071,155.78375490595423,89.89383424249802,58.80112529403186,31.09270894846615,89.89383424249802,58.80112529403186,31.09270894846615,0,0,0,0,0,0,89.89383424249802,58.80112529403186,31.09270894846615,23.536815109421795,19.437876031952978,4.098939077468816,97.75083197331611,13
2043,75,37351.43482858675,17243.404654535694,20108.030174051062,384.0813428950557,180.7750475962142,203.3062952988415,0,0,0,0,0,0,0,0,0,3.947930139249469,0,3.947930139249469,27.748394601110032,7.96474100391006,19.783653597199972,66.54530787919131,19.77178193194078,46.77352594725053,70.92696832175942,27.73461784530334,43.192350476456085,0,0,0,19.627974608922393,4.01519068656307,15.612783922359325,0,0,0,0,0,0,51.298993712837024,23.71942715874027,27.579566554096758,313.15437457329625,153.04042975091085,160.1139448223854,27.35504585974604,15.55212932696568,11.802916532780358,0,0,0,285.7993287135502,137.48830042394516,148.31102828960505,59.31123708847142,27.73461784530334,31.576619243168086,59.31123708847142,27.73461784530334,31.576619243168086,0,0,0,0,0,0,59.31123708847142,27.73461784530334,31.576619243168086,11.615731233287997,0,11.615731233287997,97.75083197331611,13
2044,75,41113.59191619091,19073.404995122855,22040.186921068056,485.6405601427065,251.01708043320954,234.62347970949696,0,0,0,0,0,0,3.8546791104966007,3.8546791104966007,0,7.7729341409263615,3.947930139249469,3.825004001676893,31.2972667898387,19.56864158747685,11.72862520236185,86.54201444318399,35.71003586774374,50.831978575440246,97.92086341614066,54.95377907068599,42.96708434545467,0,0,0,54.49629059813011,31.169727253165004,23.326563344965102,0,0,0,0,0,0,43.42457281801056,23.784051817520986,19.64052100048957,387.7196967265658,196.06330136252353,191.65639536404228,50.8244947950413,23.683996276010234,27.140498519031066,0,0,0,336.8952019315245,172.3793050865133,164.5158968450112,70.52183432608085,39.15268812322943,31.369146202851418,70.52183432608085,39.15268812322943,31.369146202851418,0,0,0,7.7729341409263615,3.947930139249469,3.825004001676893,70.52183432608085,39.15268812322943,31.369146202851418,19.626094949133453,11.853160808207091,7.7729341409263615,97.75083197331611,13
2045,75,44270.83440078304,20522.12818050537,23748.70622027767,531.5369902818468,265.7780960230914,265.75889425875545,0,0,0,3.8866020513160953,0,3.8866020513160953,3.8546791104966007,3.8546791104966007,0,4.004525561591208,0,4.004525561591208,39.61798087013225,19.83278018743663,19.78520068269562,109.33321585649361,39.33850130811004,69.99471454838356,109.9542549931337,47.450682724165276,62.503572268968426,0,0,0,54.53881513045628,19.478361501325388,35.06045362913089,0,0,0,0,0,0,55.415439862677424,27.97232122283989,27.443118639837536,417.696133237397,218.32741329892613,199.3687199384709,31.169922042533297,15.50999541224332,15.659926630289977,3.8377076994510144,0,3.8377076994510144,382.6885034954127,202.8174178866828,179.8710856087299,71.03428963933227,35.77493047258596,35.25935916674631,71.03428963933227,35.77493047258596,35.25935916674631,3.8546791104966007,3.8546791104966007,0,0,0,0,67.17961052883567,31.92025136208936,35.25935916674631,38.91996535380143,11.675752251579318,27.244213102222115,97.75083197331611,13
2000,80,95.18006205638079,44.10462909602012,51.07543296036067,23.526833549404383,15.72260412156079,7.804229427843591,19.70416053474051,11.899931106896917,7.804229427843591,3.8226730146638737,3.8226730146638737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2001,80,105.92217140599415,63.06708537555384,42.85508603044031,20.13619003450477,7.938369690484743,12.197820344020027,16.052499454516628,3.8546791104966007,12.197820344020027,4.083690579988143,4.083690579988143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2002,80,145.74130615141692,86.76651644878939,58.97478970262754,7.856832195135917,7.856832195135917,0,7.856832195135917,7.856832195135917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2003,80,149.8339217525973,90.92675411644898,58.90716763614832,15.699156261331776,7.837863701226944,7.8612925601048325,15.699156261331776,7.837863701226944,7.8612925601048325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2004,80,181.45125760564227,110.2628207154625,71.18843689017979,19.661344636271775,11.88215859684158,7.779186039430194,11.917072506060077,8.02747948634498,3.889593019715097,7.744272130211698,3.8546791104966007,3.889593019715097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2005,80,204.6230010890696,133.9738247925466,70.64917629652298,31.542539032065612,7.916331820263499,23.62620721180211,19.840083437118338,3.947930139249469,15.892153297868868,7.734053913933243,0,7.734053913933243,3.968401681014031,3.968401681014031,0,0,0,0,0,0,0,0,0,0,3.968401681014031,3.968401681014031,0,0,0,0,3.968401681014031,3.968401681014031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.968401681014031,3.968401681014031,0,3.968401681014031,3.968401681014031,0,3.968401681014031,3.968401681014031,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2006,80,196.27402760346786,129.68484795435182,66.58917964911605,39.163081002761494,27.616029933717588,11.547051069043905,19.435450992367034,15.697807163163882,3.7376438292031535,19.727630010394456,11.918222770553706,7.80940723984075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2007,80,224.51170687009943,141.9816086914866,82.5300981786128,19.64327684912737,11.876483246667902,7.76679360245947,7.986890226952806,7.986890226952806,0,11.656386622174567,3.889593019715097,7.76679360245947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2008,80,283.3460739465623,150.56587963790702,132.7801943086553,15.774627608388707,15.774627608388707,0,7.987369591590702,7.987369591590702,0,7.787258016798005,7.787258016798005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2009,80,331.5647673859196,186.5955577941378,144.9692095917818,31.3782868405379,4.032313378867015,27.345973461670884,0,0,0,23.26228288168274,0,23.26228288168274,4.083690579988143,0,4.083690579988143,0,0,0,0,0,0,4.032313378867015,4.032313378867015,0,8.116003958855158,4.032313378867015,4.083690579988143,0,0,0,0,0,0,0,0,0,0,0,0,8.116003958855158,4.032313378867015,4.083690579988143,0,0,0,0,0,0,0,0,0,0,0,0,8.116003958855158,4.032313378867015,4.083690579988143,8.116003958855158,4.032313378867015,4.083690579988143,0,0,0,0,0,0,8.116003958855158,4.032313378867015,4.083690579988143,0,0,0,97.75083197331611,13
2010,80,335.25156711500466,181.91062982956015,153.3409372854445,51.35456511899073,35.57269953658281,15.781865582407912,16.105042889722558,12.100517328131351,4.004525561591208,23.75065386173293,19.666963281744785,4.083690579988143,11.498868367535236,3.805218926706675,7.693649440828562,0,0,0,0,0,0,0,0,0,7.61043785341335,3.805218926706675,3.805218926706675,0,0,0,7.61043785341335,3.805218926706675,3.805218926706675,0,0,0,0,0,0,0,0,0,3.8884305141218864,0,3.8884305141218864,3.8884305141218864,0,3.8884305141218864,0,0,0,0,0,0,7.61043785341335,3.805218926706675,3.805218926706675,7.61043785341335,3.805218926706675,3.805218926706675,7.61043785341335,3.805218926706675,3.805218926706675,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2011,80,318.86549939050144,189.99050673380796,128.87499265669348,23.540667993392955,11.807345944304997,11.733322049087958,0,0,0,23.540667993392955,11.807345944304997,11.733322049087958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2012,80,314.076206040533,157.54003979638486,156.53616624414818,27.42739785743522,19.70009713826911,7.727300719166112,0,0,0,23.589690157984208,19.70009713826911,3.889593019715097,0,0,0,3.8377076994510144,0,3.8377076994510144,0,0,0,0,0,0,3.8377076994510144,0,3.8377076994510144,0,0,0,3.8377076994510144,0,3.8377076994510144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8377076994510144,0,3.8377076994510144,0,0,0,0,0,0,97.75083197331611,13
2013,80,365.85624527948727,169.2661950760347,196.5900502034526,11.953555826521345,0,11.953555826521345,0,0,0,11.953555826521345,0,11.953555826521345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2014,80,393.2116520907525,169.73655417503696,223.47509791571554,11.59671934173476,7.710504273696261,3.8862150680384997,0,0,0,11.59671934173476,7.710504273696261,3.8862150680384997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75083197331611,13
2015,80,389.61087596806925,189.4793611991966,200.13151476887262,15.463982285809392,7.590453089993844,7.873529195815547,0,0,0,0,0,0,7.590453089993844,7.590453089993844,0,3.995166107477964,0,3.995166107477964,0,0,0,0,0,0,11.585619197471807,7.590453089993844,3.995166107477964,0,0,0,7.760615195794915,3.7654490883169505,3.995166107477964,0,0,0,0,0,0,3.825004001676893,3.825004001676893,0,3.8783630883375837,0,3.8783630883375837,3.8783630883375837,0,3.8783630883375837,0,0,0,0,0,0,7.590453089993844,7.590453089993844,0,7.590453089993844,7.590453089993844,0,3.7654490883169505,3.7654490883169505,0,3.995166107477964,0,3.995166107477964,3.825004001676893,3.825004001676893,0,0,0,0,97.75083197331611,13
